time_id,year,month,dayweek,hour
20209,2013,6,Thursday,11.0
20210,2013,6,Monday,17.0
20211,2013,6,Friday,11.0
20212,2013,6,Tuesday,15.0
20213,2013,6,Friday,21.0
20214,2013,6,Friday,12.0
20215,2013,6,Wednesday,14.0
20216,2013,6,Thursday,17.0
20217,1992,5,Friday,20.0
20218,1992,5,Monday,3.0
20219,1992,5,Friday,1.0
20220,1992,5,Sunday,16.0
20221,1992,5,Saturday,14.0
20222,1992,5,Sunday,10.0
20223,1992,5,Friday,9.0
20224,1992,5,Thursday,12.0
20225,1992,5,Wednesday,6.0
20226,1992,5,Wednesday,9.0
20227,1992,5,Wednesday,21.0
20228,1992,5,Tuesday,10.0
20229,1992,5,Tuesday,11.0
20230,1992,5,Sunday,5.0
20231,1992,5,Friday,7.0
20232,1992,5,Monday,15.0
20233,2024,9,Friday,2.0
20234,2024,9,Friday,15.0
20235,2024,9,Sunday,3.0
20236,1999,3,Friday,4.0
20237,1999,3,Tuesday,12.0
20238,1999,3,Saturday,22.0
20239,1999,3,Sunday,1.0
20240,1999,3,Friday,18.0
20241,1999,3,Friday,11.0
20242,1999,3,Wednesday,7.0
20243,1999,3,Wednesday,14.0
20244,1999,3,Monday,13.0
20245,1999,3,Monday,0.0
20246,1999,3,Sunday,3.0
20247,1999,3,Tuesday,23.0
20248,1999,3,Monday,19.0
20249,1999,3,Saturday,13.0
20250,1999,3,Saturday,10.0
20251,2009,4,Thursday,5.0
20252,2009,4,Saturday,4.0
20253,2009,4,Tuesday,13.0
20254,2009,4,Friday,6.0
20255,2009,4,Wednesday,15.0
20256,2009,4,Friday,17.0
20257,2009,4,Thursday,13.0
20258,2009,4,Wednesday,8.0
20259,2009,4,Sunday,7.0
20260,2009,4,Saturday,18.0
20261,2009,4,Saturday,1.0
20262,2009,4,Monday,22.0
20263,2009,4,Saturday,14.0
20264,2009,4,Sunday,13.0
20265,2009,4,Saturday,7.0
20266,2009,4,Thursday,14.0
20267,2006,8,Tuesday,16.0
20268,2006,8,Thursday,0.0
20269,2006,8,Wednesday,23.0
20270,2006,8,Saturday,9.0
20271,2006,8,Monday,10.0
20272,2006,8,Saturday,22.0
20273,2006,8,Sunday,3.0
20274,2006,8,Friday,23.0
20275,2006,8,Wednesday,13.0
20276,2006,8,Friday,17.0
20277,2006,8,Tuesday,6.0
20278,2006,8,Tuesday,11.0
20279,2006,8,Tuesday,12.0
20280,2006,8,Tuesday,15.0
20281,2006,8,Friday,14.0
20282,2006,8,Wednesday,17.0
20283,2006,8,Monday,19.0
20284,2006,8,Wednesday,20.0
20285,2006,8,Thursday,5.0
20286,2006,8,Thursday,19.0
20287,2006,8,Thursday,20.0
20288,2006,8,Monday,22.0
20289,2006,8,Saturday,7.0
20290,2006,8,Saturday,16.0
20291,2006,8,Sunday,10.0
20292,2006,8,Saturday,14.0
20293,2006,8,Sunday,17.0
20294,1995,7,Friday,19.0
20295,1995,7,Saturday,23.0
20296,1995,7,Saturday,0.0
20297,1995,7,Wednesday,18.0
20298,1995,7,Wednesday,21.0
20299,1995,7,Thursday,2.0
20300,1995,7,Saturday,9.0
20301,1995,7,Saturday,6.0
20302,1995,7,Sunday,9.0
20303,1995,7,Sunday,16.0
20304,1995,7,Sunday,7.0
20305,1995,7,Thursday,6.0
20306,1995,7,Tuesday,16.0
20307,1995,7,Wednesday,13.0
20308,1995,7,Wednesday,16.0
20309,1995,7,Thursday,15.0
20310,1995,7,Monday,12.0
20311,1995,7,Tuesday,13.0
20312,1995,7,Friday,14.0
20313,1995,7,Wednesday,15.0
20314,1995,7,Monday,15.0
20315,1995,7,Friday,23.0
20316,1995,7,Friday,15.0
20317,1995,7,Tuesday,15.0
20318,1995,7,Wednesday,8.0
20319,1995,7,Thursday,13.0
20320,2024,11,Monday,2.0
20321,2024,11,Wednesday,23.0
20322,1999,1,Thursday,20.0
20323,1999,1,Thursday,19.0
20324,1999,1,Tuesday,20.0
20325,1999,1,Tuesday,4.0
20326,1999,1,Monday,21.0
20327,1999,1,Sunday,11.0
20328,1999,1,Sunday,16.0
20329,1999,1,Saturday,12.0
20330,1999,1,Wednesday,16.0
20331,1999,1,Saturday,2.0
20332,1999,1,Sunday,13.0
20333,1999,1,Tuesday,15.0
20334,1999,1,Thursday,15.0
20335,1999,1,Thursday,16.0
20336,1999,1,Friday,6.0
20337,1999,1,Tuesday,12.0
20338,2021,12,Thursday,19.0
20339,2007,2,Monday,20.0
20340,2007,2,Wednesday,10.0
20341,2007,2,Thursday,15.0
20342,2007,2,Wednesday,15.0
20343,2007,2,Friday,19.0
20344,2007,2,Friday,14.0
20345,2007,2,Monday,16.0
20346,2007,2,Monday,7.0
20347,2007,2,Thursday,6.0
20348,2007,2,Friday,22.0
20349,2007,2,Sunday,19.0
20350,2007,2,Monday,2.0
20351,2007,2,Monday,1.0
20352,2007,2,Sunday,18.0
20353,2007,2,Wednesday,18.0
20354,2007,2,Friday,0.0
20355,2007,2,Thursday,18.0
20356,2007,2,Wednesday,20.0
20357,2007,2,Thursday,23.0
20358,2007,2,Friday,1.0
20359,2007,2,Sunday,9.0
20360,2007,2,Sunday,8.0
20361,2007,2,Saturday,7.0
20362,2007,2,Saturday,13.0
20363,2007,2,Sunday,5.0
20364,2007,2,Sunday,15.0
20365,2007,2,Monday,12.0
20366,1992,10,Sunday,22.0
20367,1992,10,Monday,23.0
20368,1992,10,Saturday,18.0
20369,1992,10,Friday,22.0
20370,1992,10,Friday,15.0
20371,1992,10,Wednesday,8.0
20372,1992,10,Wednesday,16.0
20373,1992,10,Wednesday,7.0
20374,1992,10,Friday,20.0
20375,1992,10,Tuesday,18.0
20376,1992,10,Monday,19.0
20377,1992,10,Wednesday,20.0
20378,1992,10,Thursday,23.0
20379,1992,10,Wednesday,18.0
20380,1992,10,Thursday,21.0
20381,1992,10,Sunday,16.0
20382,1992,10,Sunday,13.0
20383,1992,12,Saturday,18.0
20384,1992,12,Wednesday,0.0
20385,1992,12,Tuesday,19.0
20386,1992,12,Tuesday,15.0
20387,1992,12,Monday,9.0
20388,1992,12,Friday,21.0
20389,1992,12,Thursday,13.0
20390,1992,12,Wednesday,16.0
20391,1992,12,Friday,13.0
20392,1992,12,Thursday,10.0
20393,1992,12,Tuesday,9.0
20394,1992,12,Thursday,15.0
20395,1992,12,Monday,8.0
20396,1992,12,Friday,17.0
20397,1992,12,Friday,15.0
20398,1992,12,Monday,3.0
20399,1992,12,Saturday,10.0
20400,1992,12,Sunday,6.0
20401,1992,12,Monday,11.0
20402,1994,11,Monday,7.0
20403,1994,11,Friday,13.0
20404,1994,11,Thursday,15.0
20405,1994,11,Wednesday,15.0
20406,1994,11,Monday,4.0
20407,1994,11,Friday,3.0
20408,1994,11,Sunday,22.0
20409,1994,11,Monday,6.0
20410,1994,11,Sunday,15.0
20411,1994,11,Sunday,16.0
20412,1994,11,Wednesday,19.0
20413,1994,11,Tuesday,4.0
20414,1994,11,Sunday,5.0
20415,1994,11,Saturday,18.0
20416,1994,11,Saturday,5.0
20417,1994,11,Saturday,4.0
20418,1994,11,Sunday,20.0
20419,1990,6,Saturday,19.0
20420,1990,6,Saturday,18.0
20421,1990,6,Sunday,18.0
20422,1990,6,Thursday,19.0
20423,1990,6,Thursday,5.0
20424,1990,6,Sunday,14.0
20425,1990,6,Saturday,11.0
20426,1990,6,Sunday,13.0
20427,1990,6,Wednesday,13.0
20428,1990,6,Friday,14.0
20429,1990,6,Wednesday,11.0
20430,1990,6,Saturday,23.0
20431,1990,6,Monday,14.0
20432,1990,6,Monday,7.0
20433,1990,6,Thursday,6.0
20434,2023,10,Saturday,16.0
20435,2023,10,Sunday,4.0
20436,2023,10,Tuesday,0.0
20437,2023,10,Tuesday,5.0
20438,2000,7,Thursday,14.0
20439,2000,7,Tuesday,19.0
20440,2000,7,Monday,19.0
20441,2000,7,Tuesday,18.0
20442,2000,7,Sunday,21.0
20443,2000,7,Saturday,22.0
20444,2000,7,Saturday,20.0
20445,2000,7,Friday,17.0
20446,2000,7,Wednesday,11.0
20447,2000,7,Friday,7.0
20448,2000,7,Monday,12.0
20449,2000,7,Wednesday,19.0
20450,2000,7,Thursday,19.0
20451,2000,7,Friday,19.0
20452,2000,7,Saturday,1.0
20453,2002,7,Sunday,0.0
20454,2002,7,Sunday,5.0
20455,2002,7,Thursday,4.0
20456,2002,7,Friday,5.0
20457,2002,7,Thursday,2.0
20458,2002,7,Tuesday,19.0
20459,2002,7,Sunday,4.0
20460,2002,7,Sunday,11.0
20461,2002,7,Saturday,9.0
20462,2002,7,Sunday,15.0
20463,2002,7,Tuesday,11.0
20464,2002,7,Wednesday,9.0
20465,2002,7,Tuesday,15.0
20466,2002,7,Wednesday,15.0
20467,2002,7,Saturday,16.0
20468,2002,7,Friday,11.0
20469,2002,7,Saturday,5.0
20470,2002,7,Tuesday,23.0
20471,2002,7,Monday,21.0
20472,2002,7,Saturday,10.0
20473,2002,7,Monday,15.0
20474,2002,7,Friday,16.0
20475,2002,7,Thursday,15.0
20476,2002,7,Thursday,17.0
20477,2002,7,Tuesday,12.0
20478,2002,7,Tuesday,16.0
20479,2002,7,Wednesday,14.0
20480,2002,7,Thursday,13.0
20481,2002,7,Tuesday,6.0
20482,2002,7,Wednesday,16.0
20483,2002,7,Monday,9.0
20484,2002,7,Tuesday,9.0
20485,2002,7,Monday,11.0
20486,1995,3,Sunday,13.0
20487,1995,3,Tuesday,17.0
20488,1995,3,Monday,12.0
20489,1995,3,Thursday,7.0
20490,1995,3,Wednesday,17.0
20491,1995,3,Sunday,19.0
20492,1995,3,Friday,17.0
20493,1995,3,Thursday,15.0
20494,1995,3,Friday,11.0
20495,1995,3,Tuesday,6.0
20496,1995,3,Tuesday,14.0
20497,1995,3,Monday,9.0
20498,1995,3,Wednesday,15.0
20499,1995,3,Friday,7.0
20500,1995,3,Friday,22.0
20501,1995,3,Friday,23.0
20502,1995,3,Saturday,1.0
20503,1995,3,Saturday,2.0
20504,1995,3,Wednesday,21.0
20505,1995,3,Sunday,9.0
20506,1993,9,Saturday,2.0
20507,1993,9,Saturday,0.0
20508,1993,9,Saturday,5.0
20509,1993,9,Friday,19.0
20510,1993,9,Friday,1.0
20511,1993,9,Wednesday,18.0
20512,1993,9,Sunday,12.0
20513,1993,9,Sunday,8.0
20514,1993,9,Monday,21.0
20515,1993,9,Thursday,11.0
20516,1993,9,Saturday,19.0
20517,1993,9,Friday,10.0
20518,2005,1,Monday,5.0
20519,2005,1,Saturday,2.0
20520,2005,1,Sunday,20.0
20521,2005,1,Saturday,23.0
20522,2005,1,Thursday,19.0
20523,2005,1,Wednesday,20.0
20524,2005,1,Thursday,2.0
20525,2005,1,Tuesday,23.0
20526,2005,1,Monday,18.0
20527,2005,1,Saturday,6.0
20528,2005,1,Saturday,12.0
20529,2005,1,Saturday,8.0
20530,2005,1,Saturday,11.0
20531,2005,1,Sunday,11.0
20532,2005,1,Thursday,7.0
20533,2005,1,Friday,16.0
20534,2005,1,Monday,16.0
20535,2005,1,Friday,1.0
20536,2005,1,Thursday,21.0
20537,2005,1,Wednesday,10.0
20538,2005,1,Friday,23.0
20539,2005,1,Thursday,15.0
20540,2005,1,Tuesday,14.0
20541,2005,1,Friday,12.0
20542,2005,1,Wednesday,8.0
20543,2005,1,Monday,8.0
20544,1994,1,Friday,22.0
20545,1994,1,Saturday,5.0
20546,1994,1,Saturday,4.0
20547,1994,1,Sunday,18.0
20548,1994,1,Monday,21.0
20549,1994,1,Monday,20.0
20550,1994,1,Sunday,17.0
20551,1994,1,Saturday,9.0
20552,1994,1,Sunday,14.0
20553,1994,1,Sunday,9.0
20554,1994,1,Saturday,10.0
20555,1994,1,Friday,21.0
20556,1994,1,Friday,19.0
20557,1994,1,Wednesday,22.0
20558,1994,1,Tuesday,20.0
20559,1994,1,Saturday,6.0
20560,1994,1,Wednesday,9.0
20561,1994,1,Friday,17.0
20562,1994,1,Thursday,17.0
20563,1994,1,Wednesday,17.0
20564,1994,1,Monday,7.0
20565,1994,1,Tuesday,7.0
20566,2002,8,Monday,16.0
20567,2002,8,Friday,6.0
20568,2002,8,Friday,8.0
20569,2002,8,Friday,14.0
20570,2002,8,Monday,8.0
20571,2002,8,Sunday,19.0
20572,2002,8,Monday,6.0
20573,2002,8,Sunday,7.0
20574,2002,8,Saturday,16.0
20575,2002,8,Saturday,14.0
20576,2002,8,Friday,4.0
20577,2002,8,Thursday,0.0
20578,2002,8,Tuesday,22.0
20579,2002,8,Saturday,23.0
20580,2002,8,Sunday,0.0
20581,2002,8,Saturday,2.0
20582,2002,8,Saturday,18.0
20583,2002,8,Friday,23.0
20584,2002,8,Saturday,5.0
20585,2018,1,Tuesday,7.0
20586,2018,1,Friday,17.0
20587,2018,1,Sunday,22.0
20588,2002,6,Sunday,18.0
20589,2002,6,Friday,19.0
20590,2002,6,Friday,5.0
20591,2002,6,Monday,15.0
20592,2002,6,Friday,21.0
20593,2002,6,Friday,13.0
20594,2002,6,Tuesday,17.0
20595,2002,6,Tuesday,9.0
20596,2002,6,Saturday,0.0
20597,2002,6,Monday,0.0
20598,2002,6,Wednesday,18.0
20599,2002,6,Thursday,3.0
20600,2002,6,Wednesday,3.0
20601,2002,6,Tuesday,23.0
20602,2002,6,Sunday,17.0
20603,2002,6,Saturday,17.0
20604,2002,6,Wednesday,17.0
20605,2002,6,Wednesday,8.0
20606,1992,7,Saturday,21.0
20607,1992,7,Monday,4.0
20608,1992,7,Saturday,3.0
20609,1992,7,Thursday,18.0
20610,1992,7,Tuesday,5.0
20611,1992,7,Friday,4.0
20612,1992,7,Tuesday,20.0
20613,1992,7,Sunday,14.0
20614,1992,7,Saturday,12.0
20615,1992,7,Saturday,16.0
20616,1992,7,Sunday,0.0
20617,1992,7,Wednesday,18.0
20618,1992,7,Saturday,15.0
20619,1992,7,Thursday,17.0
20620,1992,7,Tuesday,8.0
20621,1992,7,Wednesday,11.0
20622,1992,7,Thursday,11.0
20623,1992,7,Monday,9.0
20624,1992,7,Saturday,19.0
20625,1992,7,Friday,12.0
20626,1992,7,Friday,9.0
20627,1992,7,Friday,7.0
20628,1992,7,Monday,12.0
20629,1992,7,Thursday,9.0
20630,1992,7,Thursday,7.0
20631,2009,6,Wednesday,11.0
20632,2009,6,Sunday,4.0
20633,2009,6,Wednesday,18.0
20634,2009,6,Wednesday,21.0
20635,2009,6,Thursday,10.0
20636,2009,6,Thursday,6.0
20637,2009,6,Monday,17.0
20638,2009,6,Wednesday,10.0
20639,2009,6,Friday,17.0
20640,2009,6,Tuesday,15.0
20641,2009,6,Tuesday,17.0
20642,2009,6,Monday,16.0
20643,2009,6,Tuesday,11.0
20644,2009,6,Monday,5.0
20645,2009,6,Friday,18.0
20646,2009,6,Friday,1.0
20647,2009,6,Tuesday,19.0
20648,2009,6,Tuesday,1.0
20649,2009,6,Wednesday,22.0
20650,2009,6,Saturday,13.0
20651,2009,6,Sunday,13.0
20652,2009,6,Sunday,17.0
20653,2009,6,Sunday,10.0
20654,2009,6,Saturday,14.0
20655,2009,6,Friday,19.0
20656,2009,6,Sunday,9.0
20657,2009,6,Thursday,16.0
20658,2009,6,Friday,11.0
20659,1993,12,Sunday,12.0
20660,1993,12,Tuesday,16.0
20661,1993,12,Friday,13.0
20662,1993,12,Friday,11.0
20663,1993,12,Monday,14.0
20664,1993,12,Wednesday,15.0
20665,1993,12,Thursday,7.0
20666,1993,12,Wednesday,12.0
20667,1993,12,Tuesday,17.0
20668,1993,12,Saturday,4.0
20669,1993,12,Sunday,4.0
20670,1993,12,Sunday,3.0
20671,1993,12,Friday,23.0
20672,1993,12,Thursday,18.0
20673,1993,12,Friday,1.0
20674,1993,12,Thursday,23.0
20675,1993,12,Wednesday,14.0
20676,1993,12,Thursday,5.0
20677,1993,12,Wednesday,1.0
20678,1993,12,Saturday,11.0
20679,1993,12,Friday,14.0
20680,1989,9,Saturday,19.0
20681,1989,9,Wednesday,18.0
20682,1989,9,Wednesday,13.0
20683,1989,9,Thursday,8.0
20684,1989,9,Wednesday,17.0
20685,1989,9,Monday,17.0
20686,1989,9,Wednesday,6.0
20687,1989,9,Sunday,5.0
20688,1989,9,Monday,3.0
20689,1989,9,Sunday,21.0
20690,1989,9,Monday,21.0
20691,1989,9,Saturday,14.0
20692,1989,9,Saturday,16.0
20693,1989,9,Tuesday,12.0
20694,1989,9,Monday,15.0
20695,1996,10,Thursday,18.0
20696,1996,10,Monday,16.0
20697,1996,10,Saturday,4.0
20698,1996,10,Monday,11.0
20699,1996,10,Thursday,17.0
20700,1996,10,Friday,18.0
20701,1996,10,Saturday,3.0
20702,1996,10,Monday,17.0
20703,1996,10,Tuesday,13.0
20704,1996,10,Wednesday,16.0
20705,1996,10,Thursday,13.0
20706,1996,10,Monday,14.0
20707,1996,10,Sunday,4.0
20708,1996,10,Saturday,18.0
20709,1996,10,Friday,4.0
20710,1996,10,Tuesday,21.0
20711,1996,10,Friday,3.0
20712,1996,10,Friday,5.0
20713,1996,10,Saturday,7.0
20714,1996,10,Sunday,7.0
20715,1996,10,Saturday,12.0
20716,1996,10,Sunday,15.0
20717,1996,10,Monday,9.0
20718,1996,10,Friday,10.0
20719,2017,2,Friday,9.0
20720,2017,2,Friday,16.0
20721,2017,2,Saturday,16.0
20722,2017,2,Friday,15.0
20723,2017,2,Sunday,5.0
20724,1998,10,Monday,5.0
20725,1998,10,Saturday,2.0
20726,1998,10,Saturday,20.0
20727,1998,10,Tuesday,19.0
20728,1998,10,Saturday,10.0
20729,1998,10,Sunday,18.0
20730,1998,10,Friday,19.0
20731,1998,10,Monday,8.0
20732,1998,10,Friday,11.0
20733,1998,10,Tuesday,17.0
20734,1998,10,Monday,9.0
20735,1998,10,Wednesday,13.0
20736,1998,10,Tuesday,9.0
20737,1998,10,Saturday,8.0
20738,1998,10,Sunday,2.0
20739,1998,10,Sunday,0.0
20740,1998,10,Wednesday,23.0
20741,1998,10,Monday,22.0
20742,1998,10,Friday,0.0
20743,1998,10,Sunday,10.0
20744,1998,10,Sunday,14.0
20745,1998,10,Friday,8.0
20746,2015,7,Saturday,19.0
20747,2015,7,Tuesday,22.0
20748,2015,7,Wednesday,22.0
20749,2015,7,Monday,22.0
20750,2015,7,Friday,17.0
20751,2002,9,Sunday,19.0
20752,2002,9,Wednesday,17.0
20753,2002,9,Monday,10.0
20754,2002,9,Sunday,20.0
20755,2002,9,Monday,8.0
20756,2002,9,Monday,6.0
20757,2002,9,Friday,16.0
20758,2002,9,Monday,12.0
20759,2002,9,Monday,3.0
20760,2002,9,Saturday,23.0
20761,2002,9,Saturday,3.0
20762,2002,9,Sunday,2.0
20763,2002,9,Monday,18.0
20764,2002,9,Wednesday,18.0
20765,2002,9,Thursday,18.0
20766,2002,9,Saturday,9.0
20767,2002,9,Sunday,10.0
20768,2002,9,Saturday,14.0
20769,2002,9,Saturday,13.0
20770,2002,9,Sunday,11.0
20771,2002,9,Monday,9.0
20772,1995,5,Sunday,18.0
20773,1995,5,Saturday,19.0
20774,1995,5,Monday,21.0
20775,1995,5,Tuesday,23.0
20776,1995,5,Tuesday,18.0
20777,1995,5,Friday,4.0
20778,1995,5,Tuesday,20.0
20779,1995,5,Sunday,12.0
20780,1995,5,Sunday,6.0
20781,1995,5,Saturday,11.0
20782,1995,5,Thursday,8.0
20783,1995,5,Wednesday,21.0
20784,1995,5,Friday,20.0
20785,1995,5,Friday,18.0
20786,1995,5,Wednesday,19.0
20787,1995,5,Thursday,21.0
20788,1995,5,Monday,5.0
20789,1995,5,Friday,23.0
20790,1995,5,Tuesday,6.0
20791,2001,6,Saturday,23.0
20792,2001,6,Sunday,23.0
20793,2001,6,Saturday,2.0
20794,2001,6,Sunday,0.0
20795,2001,6,Sunday,1.0
20796,2001,6,Tuesday,23.0
20797,2001,6,Monday,22.0
20798,2001,6,Saturday,16.0
20799,2001,6,Friday,8.0
20800,2001,6,Tuesday,13.0
20801,2001,6,Friday,6.0
20802,2001,6,Friday,18.0
20803,2001,6,Monday,2.0
20804,2001,6,Saturday,21.0
20805,2001,6,Saturday,12.0
20806,2001,6,Monday,9.0
20807,2001,6,Sunday,18.0
20808,2001,6,Wednesday,13.0
20809,2001,6,Monday,11.0
20810,2001,6,Wednesday,11.0
20811,2001,6,Wednesday,17.0
20812,2001,6,Tuesday,6.0
20813,2001,6,Wednesday,10.0
20814,2001,6,Tuesday,8.0
20815,2001,6,Friday,9.0
20816,2001,6,Friday,17.0
20817,2003,6,Tuesday,17.0
20818,2003,6,Friday,11.0
20819,2003,6,Wednesday,9.0
20820,2003,6,Tuesday,8.0
20821,2003,6,Tuesday,10.0
20822,2003,6,Friday,9.0
20823,2003,6,Saturday,16.0
20824,2003,6,Sunday,14.0
20825,2003,6,Sunday,9.0
20826,2003,6,Saturday,6.0
20827,2003,6,Sunday,6.0
20828,2003,6,Sunday,8.0
20829,2003,6,Thursday,2.0
20830,2003,6,Wednesday,18.0
20831,2003,6,Thursday,18.0
20832,2003,6,Saturday,22.0
20833,2003,6,Sunday,1.0
20834,2003,6,Wednesday,6.0
20835,2003,6,Monday,8.0
20836,2003,6,Friday,7.0
20837,2003,6,Thursday,7.0
20838,2003,6,Tuesday,13.0
20839,2003,6,Thursday,11.0
20840,2003,6,Thursday,12.0
20841,2003,6,Friday,17.0
20842,2003,6,Saturday,1.0
20843,2003,6,Tuesday,16.0
20844,2003,6,Friday,4.0
20845,2013,11,Monday,7.0
20846,2013,11,Tuesday,10.0
20847,2013,11,Saturday,0.0
20848,2013,11,Saturday,2.0
20849,2013,11,Sunday,21.0
20850,2013,11,Monday,17.0
20851,2013,11,Tuesday,9.0
20852,2013,11,Wednesday,17.0
20853,2013,11,Monday,14.0
20854,2013,11,Wednesday,16.0
20855,2013,11,Friday,16.0
20856,2013,11,Monday,16.0
20857,2013,11,Friday,8.0
20858,2013,11,Tuesday,11.0
20859,2013,11,Friday,14.0
20860,2013,11,Tuesday,7.0
20861,2013,11,Saturday,7.0
20862,2013,11,Monday,20.0
20863,2013,11,Saturday,4.0
20864,2013,11,Sunday,18.0
20865,2013,11,Monday,19.0
20866,2013,11,Thursday,19.0
20867,2013,11,Tuesday,18.0
20868,2013,11,Saturday,14.0
20869,2013,11,Sunday,12.0
20870,2013,11,Saturday,12.0
20871,2013,11,Saturday,10.0
20872,2013,11,Saturday,11.0
20873,2013,11,Thursday,11.0
20874,2013,11,Friday,13.0
20875,2012,3,Sunday,1.0
20876,2012,3,Friday,18.0
20877,2012,3,Sunday,0.0
20878,2012,3,Saturday,22.0
20879,2012,3,Friday,5.0
20880,2012,3,Friday,0.0
20881,2012,3,Wednesday,23.0
20882,2012,3,Saturday,17.0
20883,2012,3,Sunday,8.0
20884,2012,3,Saturday,8.0
20885,2012,3,Saturday,11.0
20886,2012,3,Sunday,11.0
20887,2012,3,Sunday,10.0
20888,2012,3,Friday,14.0
20889,2012,3,Wednesday,12.0
20890,2012,3,Thursday,12.0
20891,2012,3,Friday,23.0
20892,2012,3,Saturday,1.0
20893,2012,3,Saturday,18.0
20894,2012,3,Wednesday,10.0
20895,2012,3,Tuesday,15.0
20896,2012,3,Friday,16.0
20897,2012,3,Monday,10.0
20898,1995,2,Sunday,4.0
20899,1995,2,Thursday,19.0
20900,1995,2,Thursday,21.0
20901,1995,2,Friday,3.0
20902,1995,2,Monday,18.0
20903,1995,2,Thursday,23.0
20904,1995,2,Saturday,17.0
20905,1995,2,Wednesday,11.0
20906,1995,2,Wednesday,12.0
20907,1995,2,Friday,12.0
20908,1995,2,Saturday,18.0
20909,1995,2,Monday,0.0
20910,1995,2,Saturday,22.0
20911,1995,2,Wednesday,22.0
20912,1995,2,Monday,8.0
20913,1995,2,Wednesday,10.0
20914,1995,2,Tuesday,16.0
20915,1995,2,Thursday,16.0
20916,1995,2,Wednesday,16.0
20917,1995,2,Monday,12.0
20918,2006,12,Sunday,3.0
20919,2006,12,Wednesday,20.0
20920,2006,12,Monday,20.0
20921,2006,12,Friday,19.0
20922,2006,12,Friday,3.0
20923,2006,12,Monday,21.0
20924,2006,12,Thursday,22.0
20925,2006,12,Saturday,6.0
20926,2006,12,Sunday,16.0
20927,2006,12,Sunday,10.0
20928,2006,12,Thursday,10.0
20929,2006,12,Monday,13.0
20930,2006,12,Sunday,18.0
20931,2006,12,Wednesday,6.0
20932,2006,12,Friday,14.0
20933,2006,12,Thursday,13.0
20934,2006,12,Thursday,7.0
20935,2006,12,Wednesday,16.0
20936,2006,12,Monday,12.0
20937,2006,12,Monday,10.0
20938,2000,6,Saturday,3.0
20939,2000,6,Monday,1.0
20940,2000,6,Thursday,4.0
20941,2000,6,Thursday,0.0
20942,2000,6,Wednesday,22.0
20943,2000,6,Thursday,18.0
20944,2000,6,Monday,18.0
20945,2000,6,Wednesday,18.0
20946,2000,6,Thursday,22.0
20947,2000,6,Wednesday,13.0
20948,2000,6,Friday,20.0
20949,2000,6,Saturday,1.0
20950,2000,6,Wednesday,16.0
20951,2000,6,Friday,13.0
20952,2000,6,Tuesday,7.0
20953,2000,6,Friday,15.0
20954,2000,6,Tuesday,6.0
20955,2000,6,Tuesday,12.0
20956,2000,6,Monday,7.0
20957,2000,8,Sunday,20.0
20958,2000,8,Sunday,18.0
20959,2000,8,Saturday,22.0
20960,2000,8,Friday,0.0
20961,2000,8,Thursday,21.0
20962,2000,8,Sunday,16.0
20963,2000,8,Sunday,15.0
20964,2000,8,Monday,17.0
20965,2000,8,Wednesday,11.0
20966,2000,8,Thursday,13.0
20967,2000,8,Sunday,19.0
20968,2000,8,Saturday,3.0
20969,2000,8,Friday,22.0
20970,2000,8,Friday,20.0
20971,2000,8,Monday,2.0
20972,2000,8,Sunday,13.0
20973,2000,8,Tuesday,13.0
20974,2000,8,Thursday,6.0
20975,2000,8,Tuesday,10.0
20976,2000,8,Friday,16.0
20977,2000,8,Tuesday,8.0
20978,2000,8,Friday,15.0
20979,2000,8,Tuesday,14.0
20980,2000,8,Thursday,9.0
20981,2000,8,Monday,7.0
20982,2000,8,Monday,13.0
20983,2000,8,Wednesday,17.0
20984,2000,8,Wednesday,9.0
20985,2010,5,Wednesday,14.0
20986,2010,5,Tuesday,16.0
20987,2010,5,Tuesday,10.0
20988,2010,5,Sunday,12.0
20989,2010,5,Saturday,14.0
20990,2010,5,Saturday,15.0
20991,2010,5,Sunday,13.0
20992,2010,5,Friday,5.0
20993,2010,5,Monday,20.0
20994,2010,5,Wednesday,2.0
20995,2010,5,Monday,21.0
20996,2010,5,Thursday,1.0
20997,2010,5,Saturday,19.0
20998,2010,5,Monday,0.0
20999,2010,5,Monday,9.0
21000,2010,5,Friday,6.0
21001,2010,5,Wednesday,13.0
21002,2010,5,Friday,13.0
21003,2010,5,Wednesday,19.0
21004,2010,5,Sunday,18.0
21005,2009,4,Monday,5.0
21006,2009,4,Saturday,22.0
21007,2009,4,Friday,4.0
21008,2009,4,Wednesday,3.0
21009,2009,4,Wednesday,18.0
21010,2009,4,Saturday,12.0
21011,2009,4,Saturday,9.0
21012,2009,4,Saturday,16.0
21013,2009,4,Tuesday,8.0
21014,2009,4,Wednesday,17.0
21015,2009,4,Friday,10.0
21016,2009,4,Tuesday,16.0
21017,2009,4,Thursday,10.0
21018,2009,4,Sunday,0.0
21019,2009,4,Friday,8.0
21020,2009,4,Thursday,8.0
21021,2009,4,Friday,18.0
21022,2009,4,Sunday,21.0
21023,2009,4,Saturday,23.0
21024,2009,4,Thursday,3.0
21025,2009,4,Tuesday,10.0
21026,2009,4,Friday,14.0
21027,2018,9,Friday,9.0
21028,2018,9,Thursday,0.0
21029,2009,12,Tuesday,13.0
21030,2009,12,Sunday,12.0
21031,2009,12,Sunday,8.0
21032,2009,12,Sunday,11.0
21033,2009,12,Sunday,6.0
